,title,lyrics,text_author,composer,artist
94,Panna kminkowa, obróciła się wiosna na pięcie wyminęła się z latem we drzwiach wpatrywałaś się w okno zawzięcie może wyjdzie kominarz na dach potem jechał gdzieś pociąg spóźniony ktoś trzy asy wyłożył na stół a ty kwiaty wkładałaś w wazony i słyszałaś z daleka stuk kół a tymczasem rozgościł się lipiec na wesele zaprosił ze stu pasikonik pożyczył mu skrzypiec i w tym graniu tak biegłaś bez tchu panno kminkowa panno lipcowa twoje są łąki twoje skowronki wszystkich łąk idziesz polami w palcach łodyżkę masz i gryziesz kminek czarny przecinek nasz panna kminkowa panna lipcowa śmiać się gotowa letnia królow kwietnych łąk idzie polami w palcach łodyżkę ma i gryzie kminek czarny przecinek dnia noce śniły budziły się ranki koniczyny poczwórny był liść rwałaś groszek zielony przed gankiem kiedy przyszło polami nam iść trwało lato i trwała muzyka rumieniłaś się wiśnią z mych ust las na wzgórzu horyzont zamykał a ty biegłaś ku niemu bez tchu panno kminkowa panno lipcowa twoje są łąki twoje skowronki wszystkich łąk idziesz polami w palcach łodyżkę masz i gryziesz kminek czarny przecinek nasz panna kminkowa panna lipcowa śmiać się gotowa letnia królow kwietnych łąk idzie polami w palcach łodyżkę ma i gryzie kminek czarny przecinek dnia a gdy lipiec się w drogę spakował oddał skrzypce i poszedł gdzieś w świat ty zostałaś mi panno kminkowa i łodyżki rzucone na wiatr jesień deszczem twe łąki przemoczy zima śniegiem okryje na mróz a gdy lipiec zaglądnie ci w oczy znowu będziesz tak biegła bez tchu panno kminkowa panno lipcowa twoje są łąki twoje skowronki wszystkich łąk idziesz polami w palcach łodyżkę masz i gryziesz kminek czarny przecinek nasz panna kminkowa panna lipcowa śmiać się gotowa letnia królow kwietnych łąk idzie polami w palcach łodyżkę ma i gryzie kminek czarny przecinek dnia i gryzie kminek czarny przecinek dnia ,,,
95,Press gang,w dół od rzeki poprzez london street psów królewskich zwarty oddział szedł ojczyźnie trzeba dziś świeżej krwi marynarzy floty wojennej a że byłem wtedy dość silny chłop w tłumie złowił mnie sierżanta wzrok w kajdanach z bramy wywlekli mnie marynarza floty wojennej jak o prawa upominać się na gretingu nauczyli mnie niejeden krwią wtedy spłynął grzbiet marynarza floty wojennej nikt nie zliczy ile krwi i łez wsiąka w pokład nim się skończy rejs dla chwały twej słodki kraju mój marynarzy floty wojennej hej za rufą miło został dom jesteś tylko parą silnych rąk dowódca tu twoim bogiem jest marynarzu floty wojennej gdy łapaczy szyk formuje się w pierwszym rzędzie możesz ujrzeć mnie kto stanie na mojej drodze dziś łup stanowi floty wojennej ,,,4 Refy
96,U źródeł tęsknot,pamiętam nasze rozstanie smutniejsze przez jesienne deszcze oczy szepczące pożegnanie i twoje słowa kochasz mnie jeszcze w gardle uwiera grudka żali wciśnięta przez złośliwe duchy w uszach słyszalny gdzieś w oddali jazzowy bzyk spóźnionej muchy ledwie słyszalne obwieszczenie przez deszczu szemrzące strugi pociąg ze stacji spóźnione nadzieje wjedzie na peron drugi mimo mych zaklęć nie milknie burza walizki pudło mokre deszczem w spoconej dłoni wyblakła róża napięte nerwy przenoszą dreszcze w zmokniętych włosach szare wstążki trudno o słowa radości i nawet czary dobrej wróżki nie zwrócą pierwszej miłości tak zapamiętam cię już zawsze w żółtawym świetle reflektorów połyka cię wagonu wnętrze proszę odsunąć się od torów ,Arkadiusz Kobus,Robert Leonhard,Małżeństwo z Rozsądku
97,Goryl,w naszym zoo trzymali goryla w klatce z bardzo grubych krat zaś przed nią baby stawały co chwila i podziwiały samca bez szat zwłaszcza na jedną część jego ciała wszystkie bezwstydnie gapiły się wciąż nie powiem na co lecz nie było to małe każda wzdychała gdzie przy nim mój mąż strzeż się goryla lecz oto małpa wychodzi ukradkiem ku zaskoczeniu szacownych pań chyba ktoś źle zamknął klatkę jak to się stało nie wiem sam goryl stanął wolnością zachwycon i odezwał się słowem tym od dziś nie będę już dziewicą a oto jak słowo przeszło w czyn strzeż się goryla dyrektor zoo postradał zmysły i powtarzał ciągle bez tchu mój goryl nie miał nigdy samicy on jest silniejszy niż ludzi stu gdy dowiedziały się o tym niewiasty zaraz podniosły straszliwy krzyk i zamiast skorzystać z wielkiej szansy idiotki dały drapaka w mig strzeż się goryla nawet te z nich co jeszcze przed chwilą marzyły o małpim supermanie teraz zwiewały aż się kurzyło a więc to były tylko marzenia ten ich strach był tym mniej zrozumiały że przecież goryl to na schwał chłop bo nawet don juan nie dałby mu rady szczęście było dosłownie o krok strzeż się goryla ludzie pierzchnęli we wszystkie strony bo dziki samiec przeraził ich tak pozostał tylko pewien sędzia młody i jakaś staruszka stuletni wrak goryl widząc jedynie tych dwoje poczuł gwałtowny erotyki głód więc aby żądze swe zaspokoić ku nim skierował swój kaczy chód strzeż się goryla starucha czując nagłą ochotę westchnęła więc jednak zdarzył się cud ktoś jeszcze miewa do mnie ciągoty już nie liczyłam na szczęścia łut ciekawe jaką samicę tu znajdzie chyba tę starą przecież nie mnie pomyślał sędzia lecz przyszłość zasię dowiodła jak bardzo mylił się strzeż się goryla bo zastanówmy się w tym momencie gdyby ktoś inny na miejscu małpy musiał tu wybrać starucha czy sędzia komu z nich szczęścia spróbować dałby ja gdybym rozwiązać miał osobiście alternatywę taką już dziś bym wybrał babinę oczywiście choć włos się jeży na samą myśl strzeż się goryla ale niestety co prawda goryl jest arcymistrzem w miłosnej grze lecz jeśli chodzi o smak czy urodę wiadomo powszechnie raczej nie albowiem zamiast zgwałcić staruchę jak to uczynił by byle kto ten sędziego ułapił za ucho i w jakieś krzaki zaciągnął go strzeż się goryla dalszego ciągu zdradzić nie mogę chociaż i miejsce na to i czas lecz mi nie wolno a wielka szkoda bo ubawiło by to was jako że sędzia w szczytowym momencie zapłakał głośno i krzyknął mamo zupełnie jak człowiek którego na ścięcie skazał był właśnie tego dnia rano strzeż się goryla ,Georges Brassens,Georges Brassens,Zespół Reprezentacyjny Programu Trzeciego Polskiego Radia
98,Wczoraj wieczorem,wczoraj wieczorem serwus rzekł mi pan wczoraj wieczorem rzekł mi pan rzuciła mnie robota ot i cały kram w kieszeni może dwa w kieszeni może dwa wypije ze mną i drinka bieda siostra zła na łbie siwe kłaki i niepewny los na łbie siwe kłaki i niepewny los jak sznur stary dzień kiedy pusty trzos wczoraj wieczorem serwus rzekł mi pan wczoraj wieczorem serwus rzekł mi pan rzuciła mnie robota ot i cały kram rzuciła mnie robota ot i cały kram ,,,
99,Pożegnanie Okudżawy,na ile wiary brak gorącej że jest na niebie jakiś bóg na tyle wiąże koniec z końcem łańcucha katorżnika nóg na ile wciąż nadzieja szarpie że coś się dla nas w mrokach tli na tyle wigilijne karpie śnią smacznie swe beztroskie sny piosenka pożegnania piosenką jest utraty żegnałem ludzi i zdania traciłem całe światy i nic nie pozostało prócz tego co nucicie to wcale nie jest mało tak żegnać całe życie na ile trwa co odchodzi nabite na historii hak na tyle zauważą młodzi że jednak czegoś jest im brak na ile ufa młody dureń w niewyczerpany zapas lat na tyle mu bezbronną skórę tnie raz po raz bezwzględny bat piosenka pożegnania piosenką jest utraty żegnałem ludzi i zdania traciłem całe światy i nic nie pozostało prócz tego co nucicie to wcale nie jest mało tak żegnać całe życie na ile zdolny jest do krzyku w obronie innych każdy z nas na tyle trwa ten kraj pomników strumieniem podmywany głaz na ile skory do ofiary jest ten co bluźnił łgał i kradł na tyle wierzy człowiek stary w to że ocali własny świat piosenka pożegnania piosenką jest utraty żegnałem ludzi i zdania traciłem całe światy i nic nie pozostało prócz tego co nucicie to wcale nie jest mało tak żegnać całe życie ach świat przebrzmiałych dźwięków jakąż melodię wiódł już jej nie wskrzesisz ręką już nie ma tamtych nut ach z tego czego już nie ma jakiż by mógł być świat ale to inny temat nam już nie starczy lat ,Jacek Kaczmarski,Jacek Kaczmarski,Jacek Kaczmarski
100,Połów,kiedy morze burzy swój spokojny sen białę grzywą wdziera się na ląd my jak drzewa sennie pochylamy się wokół morza zacieśniamy krąg niespokojne nasze myśli szarpie wiatr unosi prąd pośród ryku wichrów salejących burz słychać pieść o pracy rąk w lampie sennie skwierczy wielorybi tłuszcz biały dym unosi wiatr niespokojny przybój szarpie smukłą łódź już na łowy ruszać czas z rozchuaknej morskiej toni czai cielsko cenny łup kiedy morzemy pomknie zwinnej włóczni cień biały narwal straci róg wielki duchu oceanów nasze łodzie wiecznie chroń myśliwemu kieruj w sieci cenny łup celnie prowadź jego dłoń groźną dzielą gór lodowych nie zwodź naszych morskich dróg przed narwala strzeż ogonem chroń od morsa groźnych kłów kiedy morze burzy swój spokojny sen białą grzywą wdziera się na ląd my jak drzewa senne pochylamy się wokół morza zacieśniamy krąg niespokojne nasze myśli szarpie wiatr unosi prąd pośród ryku wichrów szalejących burz słychać pieśń o pracy rąk ,Jarosław Zajączkowski,,
101,Spotkanie w porcie,w amsterdamie statek nasz na wyładunku był człowiek do roboty nie miał nic więc w porcie pił piję po obcemu nie rozumiem nudzę się kiedy jakiś czarny siada koło mnie america mówi do mnie zrozumiałem rozejrzałem się i mówię sowietskij sojuz soviet union on się cieszy ja do pełna mu nalałem jak raz swoich nie było więc był pełny luz po ichniemu nie rozumiem on po ludzku też lecz jest wódka więc jest tłumacz przy niej mów co chcesz postawiłem po sto gram niech negr widzi że gest mam jemu przecież w ameryce ciężko jest on tymczasem mówi stany zjednoczone to największe państwo z wszystkich świata państw w bankach złota ma zasoby niezliczone chcesz z nim zacząć to już nie masz żadnych szans a ja na to kreml w niebo śle rakiety bez wysiłku wielkich rzek zawraca bieg żal mi ciebie lecz niestety również trudny kunszt baletu najlepiej posiadł on na planecie tej przyszło potem po gram dwieście do rozmowy chęć wyjaśniłem mu że jest ofiarą klasowych spięć lecz murzyna marynarski umysł wciąż w ciemnościach trwał i na światły wywód mój odpowiedź dał u nas jest na głowę po dwa samochody zbudowaliśmy największy świata gmach nasza demokracja daje nam swobody których oczekuje cały świat we łzach a ja na to my w niebo ślem rakiety bez wysiłku wielkich rzek cofamy bieg żal mi ciebie lecz niestety również trudny kunszt baletu najlepiej posiedliśmy na planecie tej szybko nabierała tempa ta wymiana zdań ale nie chciał negr zrozumieć co jest dobre dlań postawiłem po gram trzysta myślę teraz zgodzi się ale on choć ledwie mówi jednak mówi że ja posiadam wielki kanion colorado delfinów język też rozszyfrowałem ja u mnie niagara jest największy z wodospadów i gwiazd pięćdziesiąt moja flaga ma a ja na to ja w niebo ślę rakiety bez wysiłku wielkich rzek zawracam bieg żal mi ciebie lecz niestety również trudny kunszt baletu najlepiej ja posiadłem na planecie tej ,Jacek Kaczmarski,Jacek Kaczmarski,Jacek Kaczmarski
102,Krajka,chorałem dzwonków dzień rozkwita jeszcze od rosy rzęsy mokre we mgle turkoce pierwsza bryka słońce wyrusza na włóczęgę drogą pylistą drogą polną jak kolorowa panny krajka słońce się wznosi nad stodołą będzie tańczyć walca a ja mam swoją gitarę spodnie wytarte i buty stare wiatry niosą mnie na skrzydłach zmoknięte świerszcze stroją skrzypce żuraw się wsparł o cembrowinę wiele nanosi wody jeszcze wielu się ludzi z niej napije drogą pylistą drogą polną jak kolorowa panny krajka słońce się wznosi nad stodołą będzie tańczyć walca a ja mam swoją gitarę spodnie wytarte i buty stare wiatry niosą mnie na skrzydłach ,,,
103,Marinette,ujrzałem po raz pierwszy ją gdzieś w tłumie na ulicy i pierwszym już spojrzeniem do swych stóp rzuciła mnie zdumiony tylko gębę głupio rozdziawiłem wybałuszyłem durne ślepia swe poszedłem potem do niej by zaśpiewać jej piosenkę lecz powiedziano mi że w filcharmonii właśnie jest z gitarą w rękach gębę głupio rozdziawiłem wybałuszyłem durne ślepia swe gdy w któreś popołudnie słój z musztardą jej przyniosłem ma miła chwilę przedtem już raczyła skończyć jeść na słój gapiąc się gębę tylko rozdziawiłem wybałuszyłem durne ślepia swe gdy w dniu urodzin rower jej w prezencie chciałem oddać jej kochający tatuś właśnie auto sprawił jej więc na rowerze siedząc gębę rozdziawiłem wybałuszyłem durne ślepia swe a kiedy się z mą miłą pewnej nocy umówiłem po ciemku z jakimś typem strasznym pomyliła mnie na ich umizgi patrząc gębę rozdziawiłem wybałuszyłem durne ślepia swe następnym razem nóż zabrałem by z nią wreszczie skończyć lecz powiedziano mi że śmierć przerwała życie jej więc z majchrem w garści gębę głupio rozdziawiłem wybałuszyłem durne ślepia swe nieotulony w żalu więc poszedłem na jej pogrzeb lecz ją cudownym trafem odratować dało się z żałobnym wieńcem w dłoniach gębę rozdziawiłem wybałuszyłem durne ślepia swe ,Georges Brassens,,
104,Koniec,już ostatni płomień zgasł trzeba odejść kryjąc twarz przez życzliwie uchylone drzwi ktoś powiedział nazbyt wiele ktoś się poczuł przyjacielem i z dnia na dzień nie zostało nic ktoś powiedział nazbyt wiele ktoś się poczuł przyjacielem i z dnia na dzień nie zostało nic jutro wstanie nowy dzień po staremu dzwoni mleczarz butelkami daje znać i na pewno nic na zewnątrz się nie zmieni trzeba sobie tylko jakoś z sobą samym radę dać już ostatni płomień zgasł to już koniec na mnie czas drugi brzeg w oddali dawno znikł tyle serca kosztowało jak wyjść teraz z tego cało gdy z dnia na dzień nie zostało nic tyle serca kosztowało jak wyjść teraz z tego cało gdy z dnia na dzień nie zostało nic jutro wstanie nowy dzień po staremu dzwoni mleczarz butelkami daje znać i na pewno nic na zewnątrz się nie zmieni trzeba sobie tylko jakoś z sobą samym radę dać ,,,
