,title,lyrics,text_author,composer,artist
87,Rapsod o królu Warneńczyku,lśni chorągiew pozłocista chrzęści zbroja szmelcowana jedzie jedzie król władysław by poskromić bisurmana po wąwozach brzmią cykady koń królewski raźnie parska dzielny węgier jan hunyady sprawdza szyki klnąc z madziarska nad wzgórzami wstają zorze wojsko w marszu rumor czyni o już widać czarne morze mówi legat cesarini król naprędce je śniadanie jan hunyady wszedł z łoskotem nawalili wenecjanie wycofali swoją flotę król odstawił kubek z winem blask mu strzelił spod powieki uderzamy za godzinę a wenecji wstyd na wieki jeszcze warna w dali drzemie jeszcze nisko stoi słońce a pancerni strzemię w strzemię a pancerni koncerz w koncerz a pancerni kopia w kopię ku piaszczystym patrzą brzegom no to cześć daj pyska chłopie mówi król do hunyadego i błysnęły jednym blaskiem setki mieczy wyszarpniętych i zgrzytnęły jednym trzaskiem setki przyłbic zatrzaśniętych i zadrżała ziemia święta i huknęły dzwony w mieście i ruszyli najpierw stępa potem kłusem cwałem wreszcie poszła dzielna polska jazda poszli węgrzy niczym diabli jak stalowa ostra drzazga jak błyszczące ostrze szabli i widziano jak lecieli pędem wielkim i szalonym i widziano jak tonęli w morzu turków niezmierzonym po czym z piórem siadł nad kartą mnich uczony stary skryba warto było czy nie warto odwrót byłby lepszy chyba chrzanił zacny zjadacz chleba czas nad nami wartko goni i tak kiedyś umrzeć trzeba to już lepiej tak jak oni z resztą koniec dzieło wieńczy mnich w klasztorze kipnął marnie a szalony król warneńczyk ma grobowiec w pięknej warnie i szanują go bułgarzy i nas dzięki niemu cenią więc na czarnomorskiej plaży kłaniam się królewskim cieniom ,Andrzej Waligórski,Aleksander Grotowski,Aleksander Grotowski
88,Wędrowiec,nie oglądaj się za siebie kiedy wstaje brzask ruszaj dalej w świat nie zatrzymuj się sam wybierasz swoją drogę z wiatrem czy pod wiatr znasz tu każdy szlak przestrzeń woła cię przecież wiesz że dla ciebie każdy nowy dzień przecież wiesz że dla ciebie chłodny lasu cień przecież wiesz jak upalna bywa letnia noc przecież wiesz że wędrowca los to twój los lśni w oddali toń jeziora słyszysz ptaków krzyk tu odpoczniesz dziś i nabierzesz sił ale jutro znów wyruszysz na swój stary szlak będziesz dalej szedł tam gdzie pędzi wiatr przecież wiesz że dla ciebie każdy nowy dzień przecież wiesz że dla ciebie chłodny lasu cień przecież wiesz jak upalna bywa letnia noc przecież wiesz że wędrowca los to twój los ,,,
89,Chory na wyobraźnię, dawno już w mieście drwił z niego każdy pośmiewiskiem był ludziom na co dzień ot wariat chory na wyobraźnię wiecznie w drodze spóźniony przechodzień dokąd idziesz pytali go bliscy z tego bracie to trzeba się leczyć a on brał tekturową walizkę i wychodził swym obrazom naprzeciw mówiąc idę tam gdzie bezmiar błękitu światłocienie cyprysów przy drodze feerią barw każdy ranek rozkwita chociaż wiem że do celu nie dojdę gdy malował świat milkł jak zaklęty kurczył się w skrawek płótna na ramach a on pieścił je jak pierś kobiety w siedmiobarwnych tęcz kreskach i plamach kiedy skończył wpatrywał się w ciszę by natchnieniem nasycić znów duszę a gdy już dał się marszandom wykpić pił noc całą by z brzaskiem wyruszyć mówiąc dawno już w mieście drwił z niego każdy pośmiewiskiem był ludziom na co dzień ot wariat chory na wyobraźnię wiecznie w drodze spóźniony przechodzień dokąd idziesz pytali go bliscy z tego bracie to trzeba się leczyć a on brał tekturową walizkę i wychodził swym obrazom naprzeciw mówiąc ,Mariusz Zadura,Mariusz Zadura,Mariusz Zadura
90,Zegarmistrz światła, a kiedy przyjdzie także po mnie zegamistrz światła purpurowy by mi zabełtać błękit w głowie to będę jasny i gotowy spłyną przeze mnie dni na przestrzał zgasną podłogi i powietrza na wszystko jeszcze raz popatrzę i pójdę nie wiem gdzie na zawsze ,Tadeusz Woźniak,Tadeusz Woźniak,Tadeusz Woźniak
91,Bajka o głupim Jasiu,ojców dom pożegnał głupi jasio szukać wody życia rad nierad stopy ścisnął swym niedobrym braciom którzy siłą go wysłali w świat schedę jego wezmą i zmarnują nic powiedzieć nie mógł choćby chciał więc wyruszył w drogę pogwizdując starczy mu że mowę zwierząt znał starczy mu że mowę zwierząt znał głupi jasiu głupi jasiu śmiał się w lesie szczebiot ptasi prawda to że ci rozumu brak woda życia nie istnieje a w obczyźnie nam zmarniejesz ale on przed siebie szedł i tak ale on przed siebie szedł i tak szedł za słonkiem tam gdzie zachodziło pod stopami chrzęścił złoty żwir ale złoto jasia nie olśniło wsłuchał się w wieczorny ptaków tryl idź ćwierkały ptaki do stolicy gdzie umiera król na łożu z piór uzdrów go wywarem z ziarn pszenicy on ci władzę da i jedną z cór on ci władzę da i jedną z cór głupi jasiu głupi jasiu wabił w lesie szczebiot ptasi wszak bogactwo lepsze jest od biedy nie istnieje woda życia więc przynajmniej miej coś z życia ale on i tak przed siebie szedł ale on i tak przed siebie szedł nie chciał władzy jasio bo był głupi i nie myślał o najsłodszym z ciał bo by się miłością władzą upił a on wodę życia znaleźć miał zawędrował w osypiska dzikie gdzie się węże wiły mu u nóg uciekłby kto mądry przed ich sykiem ale jasio syk zrozumieć mógł ale jasio syk zrozumieć mógł głupi jasiu głupi jasiu jeśliś nas się nie przestraszył idź przed siebie ścieżką na sam szczyt lecz uważaj na uroki nie oglądaj się na boki bo cię wtedy nie ocali nikt bo cię wtedy nie ocali nikt pnie się w górę ścieżką kamienistą wśród upiorów widm bezgłowych ciał ale nie przeraża go to wszystko bo nie takie strachy z domu znał widzi już na szczycie jak ze źródła woda życia tryska srebrną mgłą a przy źródle jeden z braci mruga popatrz jasiu w dół tam jest twój dom popatrz jasiu w dół tam jest twój dom głupi jasiu głupi jasiu coś na złudę się połasił raz spojrzałeś w dół jedyny raz na nic trud i droga krwawa zniknął dom i brata zjawa i zmieniłeś się pod szczytem w głaz i zmieniłeś się pod szczytem w głaz wraca teraz głupi jaś z kamienia pełznie drogą rok po roku cal lecz przeminą całe pokolenia nim pokonać zdoła złota dal a gdy dotrze już do domu kamień dzieciom ktoś opowie o nim baśń i pojawi się przy starej bramie ożywiony baśnią głupi jaś ożywiony baśnią głupi jaś głupi jasiu głupi jasiu rozumiałeś mowę ptasią ale więcej już rozumiesz dziś w baśniach śpią prawdziwe dzieje woda życia nie istnieje ale zawsze warto po nią iść ale zawsze warto po nią iść ,Jacek Kaczmarski,Jacek Kaczmarski,Jacek Kaczmarski
92,Włóczędzy,wchodzimy z twarzami zdrowymi od mrozu siadamy przy ogniu tańczącym z radości ścieramy z nadgarstków odciski powrozów wołamy o wino i chleb i tłustości spod ścian patrzą na nas w milczeniu miejscowi napięci na wszystko gotowi wchłaniamy łapczywie wielkimi kęsami łykamy alkohol aż warczy nam w grdykach bekniemy czasami pierdniemy czasami aż z ław w ciepło wzbija się woń wędrownika i płynie pod ściany miejscowych jak ręka co mówi przestańcie się lękać co mówi przestańcie się lękać śpiewamy piosenki o drodze i pracy o braku pieniędzy i braku miłości podnoszą się ze snu miejscowi pijacy słuchają oczami rozumnej przeszłości ktoś wstanie podejdzie zapyta kto my my dzieci wolności bezdomne my psy przysiądą się stawiać i pytać nieśmiale gdzie dobrze gdzie lepiej a gdzie pieniądz rośnie i plączą się cienie pod niską powałą i coraz jest ciaśniej i duszniej i głośniej bo oto włóczędzy z przeszłością swą mroczną dla ludu się stają wyrocznią dla ludu się stają wyrocznią mówimy o wojnach w dalekich krainach zmyślamy bogactwa zdobyte stracone słuchają jak mszy dolewają nam wina i dziewki przysiądą się też ośmielone do ognia dorzuci przebiegły gospodarz noc długa korzyści mu doda rozgrzani snujemy niezwykłą opowieść zazdroszcząc im tego że tacy ciekawi choć mają co każdy tak chciałby mieć człowiek a za byle co już gotowi zastawić by włóczyć się szukać i błądzić jak my i żyć bez wytchnienia bez nocy i dni i żyć bez wytchnienia bez nocy i dni pijemy i każdy już ma coś na oku ten nocleg w piekarni ten pannę piersiastą świt znajdzie nas znowu za miastem na stoku gdzie nikt tak naprawdę nic nie ma na własność a wam pozostanie piosenka i sny my dzieci wolności bezdomne my psy dzieci wolności dzieci wolności psy ,Jacek Kaczmarski,Przemysław Gintrowski,"Przemysław Gintrowski, Jacek Kaczmarski, Zbigniew Łapiński"
93,"Kim właściwie była ta piękna pani, która pewnego wieczoru w mojej samotni mnie odwiedziła", lalalala lalalalala lalalala lalalala lalala lalala lalala nikt nie zna ścieżek gwiazd wybrańcem kto wśród nas zapukał ktoś to do mnie gość włóczyłem się jak cień czekałem na ten dzień już stoisz w drzwiach jak dziwny ptak więc bardzo proszę wejdź tu siadaj rozgość się i zdradź mi kim tyś jest madame albo nie zdradzaj mi lepiej nie mówmy nic lepiej nie mówmy nic nieśmiało sunie brzask zatrzymać chciałbym czas inaczej jest czas musi biec gdzieś w dali zapiał kur niemodny wdziewasz strój już stoisz w drzwiach jak dziwny ptak więc jednak musisz pójść posyłasz mi przez próg ulotny uśmiech swój madame lecz będę czekać przyjdź gdy tylko zechcesz przyjdź będziemy razem żyć ja będę czekać przyjdź gdy tylko zechcesz przyjdź będziemy razem żyć lalalala lalalalala lalalala lalalala lalala lalala lalala ,Edward Stachura,Krzysztof Myszkowski,Stare Dobre Małżeństwo
94,Panna kminkowa, obróciła się wiosna na pięcie wyminęła się z latem we drzwiach wpatrywałaś się w okno zawzięcie może wyjdzie kominarz na dach potem jechał gdzieś pociąg spóźniony ktoś trzy asy wyłożył na stół a ty kwiaty wkładałaś w wazony i słyszałaś z daleka stuk kół a tymczasem rozgościł się lipiec na wesele zaprosił ze stu pasikonik pożyczył mu skrzypiec i w tym graniu tak biegłaś bez tchu panno kminkowa panno lipcowa twoje są łąki twoje skowronki wszystkich łąk idziesz polami w palcach łodyżkę masz i gryziesz kminek czarny przecinek nasz panna kminkowa panna lipcowa śmiać się gotowa letnia królow kwietnych łąk idzie polami w palcach łodyżkę ma i gryzie kminek czarny przecinek dnia noce śniły budziły się ranki koniczyny poczwórny był liść rwałaś groszek zielony przed gankiem kiedy przyszło polami nam iść trwało lato i trwała muzyka rumieniłaś się wiśnią z mych ust las na wzgórzu horyzont zamykał a ty biegłaś ku niemu bez tchu panno kminkowa panno lipcowa twoje są łąki twoje skowronki wszystkich łąk idziesz polami w palcach łodyżkę masz i gryziesz kminek czarny przecinek nasz panna kminkowa panna lipcowa śmiać się gotowa letnia królow kwietnych łąk idzie polami w palcach łodyżkę ma i gryzie kminek czarny przecinek dnia a gdy lipiec się w drogę spakował oddał skrzypce i poszedł gdzieś w świat ty zostałaś mi panno kminkowa i łodyżki rzucone na wiatr jesień deszczem twe łąki przemoczy zima śniegiem okryje na mróz a gdy lipiec zaglądnie ci w oczy znowu będziesz tak biegła bez tchu panno kminkowa panno lipcowa twoje są łąki twoje skowronki wszystkich łąk idziesz polami w palcach łodyżkę masz i gryziesz kminek czarny przecinek nasz panna kminkowa panna lipcowa śmiać się gotowa letnia królow kwietnych łąk idzie polami w palcach łodyżkę ma i gryzie kminek czarny przecinek dnia i gryzie kminek czarny przecinek dnia ,,,
95,Press gang,w dół od rzeki poprzez london street psów królewskich zwarty oddział szedł ojczyźnie trzeba dziś świeżej krwi marynarzy floty wojennej a że byłem wtedy dość silny chłop w tłumie złowił mnie sierżanta wzrok w kajdanach z bramy wywlekli mnie marynarza floty wojennej jak o prawa upominać się na gretingu nauczyli mnie niejeden krwią wtedy spłynął grzbiet marynarza floty wojennej nikt nie zliczy ile krwi i łez wsiąka w pokład nim się skończy rejs dla chwały twej słodki kraju mój marynarzy floty wojennej hej za rufą miło został dom jesteś tylko parą silnych rąk dowódca tu twoim bogiem jest marynarzu floty wojennej gdy łapaczy szyk formuje się w pierwszym rzędzie możesz ujrzeć mnie kto stanie na mojej drodze dziś łup stanowi floty wojennej ,,,4 Refy
96,U źródeł tęsknot,pamiętam nasze rozstanie smutniejsze przez jesienne deszcze oczy szepczące pożegnanie i twoje słowa kochasz mnie jeszcze w gardle uwiera grudka żali wciśnięta przez złośliwe duchy w uszach słyszalny gdzieś w oddali jazzowy bzyk spóźnionej muchy ledwie słyszalne obwieszczenie przez deszczu szemrzące strugi pociąg ze stacji spóźnione nadzieje wjedzie na peron drugi mimo mych zaklęć nie milknie burza walizki pudło mokre deszczem w spoconej dłoni wyblakła róża napięte nerwy przenoszą dreszcze w zmokniętych włosach szare wstążki trudno o słowa radości i nawet czary dobrej wróżki nie zwrócą pierwszej miłości tak zapamiętam cię już zawsze w żółtawym świetle reflektorów połyka cię wagonu wnętrze proszę odsunąć się od torów ,Arkadiusz Kobus,Robert Leonhard,Małżeństwo z Rozsądku
97,Goryl,w naszym zoo trzymali goryla w klatce z bardzo grubych krat zaś przed nią baby stawały co chwila i podziwiały samca bez szat zwłaszcza na jedną część jego ciała wszystkie bezwstydnie gapiły się wciąż nie powiem na co lecz nie było to małe każda wzdychała gdzie przy nim mój mąż strzeż się goryla lecz oto małpa wychodzi ukradkiem ku zaskoczeniu szacownych pań chyba ktoś źle zamknął klatkę jak to się stało nie wiem sam goryl stanął wolnością zachwycon i odezwał się słowem tym od dziś nie będę już dziewicą a oto jak słowo przeszło w czyn strzeż się goryla dyrektor zoo postradał zmysły i powtarzał ciągle bez tchu mój goryl nie miał nigdy samicy on jest silniejszy niż ludzi stu gdy dowiedziały się o tym niewiasty zaraz podniosły straszliwy krzyk i zamiast skorzystać z wielkiej szansy idiotki dały drapaka w mig strzeż się goryla nawet te z nich co jeszcze przed chwilą marzyły o małpim supermanie teraz zwiewały aż się kurzyło a więc to były tylko marzenia ten ich strach był tym mniej zrozumiały że przecież goryl to na schwał chłop bo nawet don juan nie dałby mu rady szczęście było dosłownie o krok strzeż się goryla ludzie pierzchnęli we wszystkie strony bo dziki samiec przeraził ich tak pozostał tylko pewien sędzia młody i jakaś staruszka stuletni wrak goryl widząc jedynie tych dwoje poczuł gwałtowny erotyki głód więc aby żądze swe zaspokoić ku nim skierował swój kaczy chód strzeż się goryla starucha czując nagłą ochotę westchnęła więc jednak zdarzył się cud ktoś jeszcze miewa do mnie ciągoty już nie liczyłam na szczęścia łut ciekawe jaką samicę tu znajdzie chyba tę starą przecież nie mnie pomyślał sędzia lecz przyszłość zasię dowiodła jak bardzo mylił się strzeż się goryla bo zastanówmy się w tym momencie gdyby ktoś inny na miejscu małpy musiał tu wybrać starucha czy sędzia komu z nich szczęścia spróbować dałby ja gdybym rozwiązać miał osobiście alternatywę taką już dziś bym wybrał babinę oczywiście choć włos się jeży na samą myśl strzeż się goryla ale niestety co prawda goryl jest arcymistrzem w miłosnej grze lecz jeśli chodzi o smak czy urodę wiadomo powszechnie raczej nie albowiem zamiast zgwałcić staruchę jak to uczynił by byle kto ten sędziego ułapił za ucho i w jakieś krzaki zaciągnął go strzeż się goryla dalszego ciągu zdradzić nie mogę chociaż i miejsce na to i czas lecz mi nie wolno a wielka szkoda bo ubawiło by to was jako że sędzia w szczytowym momencie zapłakał głośno i krzyknął mamo zupełnie jak człowiek którego na ścięcie skazał był właśnie tego dnia rano strzeż się goryla ,Georges Brassens,Georges Brassens,Zespół Reprezentacyjny Programu Trzeciego Polskiego Radia
